_id,fullAddress,type,provinceCode,districtCode,villageCode,createdAt,updatedAt,__v,fullAddressCode
{'$oid': '5f9eb864bfeb451c3940096e'},"Xã Long Sơn, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-long-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa long son huyen phu tan an giang
{'$oid': '5f9eb864bfeb451c3940096f'},"Xã Phú Lâm, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-lam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu lam huyen phu tan an giang
{'$oid': '5f9eb864bfeb451c39400970'},"Xã Phú Thạnh, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-thanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu thanh huyen phu tan an giang
{'$oid': '5f9eb864bfeb451c39400971'},"Xã Hoà Lạc, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-hoa-lac,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hoa lac huyen phu tan an giang
{'$oid': '5f9eb865bfeb451c39400972'},"Xã Phú Thành, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-thanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu thanh huyen phu tan an giang
{'$oid': '5f9eb865bfeb451c39400973'},"Xã Phú Xuân, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu xuan huyen phu tan an giang
{'$oid': '5f9eb865bfeb451c39400974'},"Xã Hiệp Xương, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-hiep-xuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hiep xuong huyen phu tan an giang
{'$oid': '5f9eb865bfeb451c39400975'},"Xã Phú Bình, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-binh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu binh huyen phu tan an giang
{'$oid': '5f9eb866bfeb451c39400976'},"Xã Phú Hưng, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-phu-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu hung huyen phu tan an giang
{'$oid': '5f9eb866bfeb451c39400977'},"Xã Tân Hòa, Huyện Phú Tân, An Giang",3,an-giang,huyen-phu-tan,xa-tan-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan hoa huyen phu tan an giang
{'$oid': '5f9eb866bfeb451c39400978'},"Xã Đào Hữu Cảnh, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-dao-huu-canh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dao huu canh huyen chau phu an giang
{'$oid': '5f9eb866bfeb451c39400979'},"Xã Mỹ Phú, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-my-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa my phu huyen chau phu an giang
{'$oid': '5f9eb867bfeb451c3940097a'},"Xã Thạnh Mỹ Tây, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-thanh-my-tay,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thanh my tay huyen chau phu an giang
{'$oid': '5f9eb867bfeb451c3940097b'},"Xã Bình Phú, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-binh-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh phu huyen chau phu an giang
{'$oid': '5f9eb867bfeb451c3940097c'},"Thị trấn Cái Dầu, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,thi-tran-cai-dau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran cai dau huyen chau phu an giang
{'$oid': '5f9eb867bfeb451c3940097d'},"Xã Khánh Hòa, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-khanh-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa khanh hoa huyen chau phu an giang
{'$oid': '5f9eb868bfeb451c3940097e'},"Xã Mỹ Đức, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-my-duc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa my duc huyen chau phu an giang
{'$oid': '5f9eb868bfeb451c3940097f'},"Xã ô Long Vỹ, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-o-long-vy,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa o long vy huyen chau phu an giang
{'$oid': '5f9eb868bfeb451c39400980'},"Xã Vĩnh Thạnh Trung, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-vinh-thanh-trung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vinh thanh trung huyen chau phu an giang
{'$oid': '5f9eb868bfeb451c39400981'},"Xã Bình Long, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-binh-long,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh long huyen chau phu an giang
{'$oid': '5f9eb869bfeb451c39400982'},"Xã Bình Mỹ, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-binh-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh my huyen chau phu an giang
{'$oid': '5f9eb869bfeb451c39400983'},"Xã Bình Thủy, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-binh-thuy,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh thuy huyen chau phu an giang
{'$oid': '5f9eb869bfeb451c39400984'},"Xã Bình Chánh, Huyện Châu Phú, An Giang",3,an-giang,huyen-chau-phu,xa-binh-chanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh chanh huyen chau phu an giang
{'$oid': '5f9eb869bfeb451c39400985'},"Xã Núi Voi, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-nui-voi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nui voi huyen tinh bien an giang
{'$oid': '5f9eb86abfeb451c39400986'},"Xã Thới Sơn, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-thoi-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thoi son huyen tinh bien an giang
{'$oid': '5f9eb86abfeb451c39400987'},"Xã An Nông, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-an-nong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an nong huyen tinh bien an giang
{'$oid': '5f9eb86abfeb451c39400988'},"Xã An Hảo, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-an-hao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an hao huyen tinh bien an giang
{'$oid': '5f9eb86abfeb451c39400989'},"Xã Tân Lập, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-tan-lap,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan lap huyen tinh bien an giang
{'$oid': '5f9eb86bbfeb451c3940098a'},"Xã Tân Lợi, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-tan-loi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan loi huyen tinh bien an giang
{'$oid': '5f9eb86bbfeb451c3940098b'},"Thị trấn Nhà Bàng, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,thi-tran-nha-bang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran nha bang huyen tinh bien an giang
{'$oid': '5f9eb86bbfeb451c3940098c'},"Thị trấn Chi Lăng, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,thi-tran-chi-lang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran chi lang huyen tinh bien an giang
{'$oid': '5f9eb86bbfeb451c3940098d'},"Xã Nhơn Hưng, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-nhon-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nhon hung huyen tinh bien an giang
{'$oid': '5f9eb86cbfeb451c3940098e'},"Xã An Phú, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-an-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an phu huyen tinh bien an giang
{'$oid': '5f9eb86cbfeb451c3940098f'},"Thị trấn Tịnh Biên, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,thi-tran-tinh-bien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tinh bien huyen tinh bien an giang
{'$oid': '5f9eb86cbfeb451c39400990'},"Xã Văn Giáo, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-van-giao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van giao huyen tinh bien an giang
{'$oid': '5f9eb86cbfeb451c39400991'},"Xã An Cư, Huyện Tịnh Biên, An Giang",3,an-giang,huyen-tinh-bien,xa-an-cu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an cu huyen tinh bien an giang
