serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID,provinceCode,districtCode,villageCode,pro_districtCode,dis_villageCode
,,,,,,Xã Kim Sơn  ,2051531,20515,,,xa-kim-son,,huyen-bao-yen
,,,,,,Xã Việt Tiến ,2051533,20515,,,xa-viet-tien,,huyen-bao-yen
,,,,,,Xã Long Phúc,2051535,20515,,,xa-long-phuc,,huyen-bao-yen
,,,,,,Xã Phúc Khánh  ,2051537,20515,,,xa-phuc-khanh,,huyen-bao-yen
,,,,,,Xã Văn Sơn,2051901,20519,,,xa-van-son,,huyen-van-ban
,,,,,,Xã Võ Lao,2051903,20519,,,xa-vo-lao,,huyen-van-ban
,,,,,,Xã Sơn Thuỷ,2051905,20519,,,xa-son-thuy,,huyen-van-ban
,,,,,,Xã Nậm Mả,2051907,20519,,,xa-nam-ma,,huyen-van-ban
,,,,,,Xã Nậm Dạng,2051909,20519,,,xa-nam-dang,,huyen-van-ban
,,,,,,Xã Nậm Chầy,2051911,20519,,,xa-nam-chay,,huyen-van-ban
,,,,,,Xã Tân An ,2051913,20519,,,xa-tan-an,,huyen-van-ban
,,,,,,Xã Dần Thàng,2051915,20519,,,xa-dan-thang,,huyen-van-ban
,,,,,,Xã Chiềng Ken,2051917,20519,,,xa-chieng-ken,,huyen-van-ban
,,,,,,Xã Làng Giàng,2051919,20519,,,xa-lang-giang,,huyen-van-ban
,,,,,,Xã Khánh Yên Trung,2051921,20519,,,xa-khanh-yen-trung,,huyen-van-ban
,,,,,,Xã Khánh Yên Hạ,2051923,20519,,,xa-khanh-yen-ha,,huyen-van-ban
,,,,,,Xã Dương Quỳ,2051925,20519,,,xa-duong-quy,,huyen-van-ban
,,,,,,Xã Minh Lương,2051927,20519,,,xa-minh-luong,,huyen-van-ban
,,,,,,Xã Liêm Phú,2051929,20519,,,xa-liem-phu,,huyen-van-ban
,,,,,,Xã Nậm Xây,2051931,20519,,,xa-nam-xay,,huyen-van-ban
,,,,,,Xã Nậm Xé,2051933,20519,,,xa-nam-xe,,huyen-van-ban
,,,,,,Xã Thẩm Dương,2051935,20519,,,xa-tham-duong,,huyen-van-ban
,,,,,,Thị trấn Khánh Yên,2051937,20519,,,thi-tran-khanh-yen,,huyen-van-ban
,,,,,,Xã Tân Thượng,2051939,20519,,,xa-tan-thuong,,huyen-van-ban
,,,,,,Xã Khánh Yên Thượng,2051941,20519,,,xa-khanh-yen-thuong,,huyen-van-ban
,,,,,,Xã Hoà Mạc,2051943,20519,,,xa-hoa-mac,,huyen-van-ban
,,,,,,Xã Nậm Tha,2051945,20519,,,xa-nam-tha,,huyen-van-ban
,,,,,,Xã Thào Chư Phìn,2052101,20521,,,xa-thao-chu-phin,,huyen-si-ma-cai
,,,,,,Xã Bản Mế,2052103,20521,,,xa-ban-me,,huyen-si-ma-cai
,,,,,,Thị trấn Si Ma Cai,2052105,20521,,,thi-tran-si-ma-cai,,huyen-si-ma-cai
,,,,,,Xã Sán Chải,2052107,20521,,,xa-san-chai,,huyen-si-ma-cai
,,,,,,Xã Lùng Sui,2052109,20521,,,xa-lung-sui,,huyen-si-ma-cai
,,,,,,Xã Cán Cấu,2052111,20521,,,xa-can-cau,,huyen-si-ma-cai
,,,,,,Xã Sín Chéng,2052113,20521,,,xa-sin-cheng,,huyen-si-ma-cai
,,,,,,Xã Lử Thẩn,2052115,20521,,,xa-lu-than,,huyen-si-ma-cai
,,,,,,Xã Nàn Sín,2052117,20521,,,xa-nan-sin,,huyen-si-ma-cai
,,,,,,Xã Nàn Sán,2052119,20521,,,xa-nan-san,,huyen-si-ma-cai
,,,,,,Xã Quan Thần Sán,2052121,20521,,,xa-quan-than-san,,huyen-si-ma-cai
,,,,,,Xã Mản Thẩn,2052123,20521,,,xa-man-than,,huyen-si-ma-cai
,,,,,,Xã Cán Hồ,2052125,20521,,,xa-can-ho,,huyen-si-ma-cai
,,,,,,Xã Quan Hồ Thẩn,2052127,20521,,,xa-quan-ho-than,,huyen-si-ma-cai
,,,,,,Xã Lùng Thẩn,2052129,20521,,,xa-lung-than,,huyen-si-ma-cai
,,,,,,Phường Nguyễn Thị Minh Khai,2070101,20701,,,phuong-nguyen-thi-minh-khai,,thanh-pho-bac-kan
,,,,,,Phường Sông Cầu,2070103,20701,,,phuong-song-cau,,thanh-pho-bac-kan
,,,,,,Phường Đức Xuân,2070105,20701,,,phuong-duc-xuan,,thanh-pho-bac-kan
,,,,,,Phường Phùng Chí Kiên,2070107,20701,,,phuong-phung-chi-kien,,thanh-pho-bac-kan
,,,,,,Phường Huyền Tụng,2070109,20701,,,phuong-huyen-tung,,thanh-pho-bac-kan
,,,,,,Xã Nông Thượng,2070111,20701,,,xa-nong-thuong,,thanh-pho-bac-kan
,,,,,,Phường Xuất Hoá,2070113,20701,,,phuong-xuat-hoa,,thanh-pho-bac-kan
,,,,,,Xã Dương Quang  ,2070115,20701,,,xa-duong-quang,,thanh-pho-bac-kan
,,,,,,Thị trấn Chợ Rã,2070301,20703,,,thi-tran-cho-ra,,huyen-ba-be
,,,,,,Xã Bành Trạch,2070303,20703,,,xa-banh-trach,,huyen-ba-be
,,,,,,Xã Phúc Lộc,2070305,20703,,,xa-phuc-loc,,huyen-ba-be
,,,,,,Xã Cao Thượng,2070307,20703,,,xa-cao-thuong,,huyen-ba-be
,,,,,,Xã Cao Trĩ,2070309,20703,,,xa-cao-tri,,huyen-ba-be
,,,,,,Xã Nam Mẫu,2070311,20703,,,xa-nam-mau,,huyen-ba-be
,,,,,,Xã Thượng Giáo,2070313,20703,,,xa-thuong-giao,,huyen-ba-be
,,,,,,Xã Địa Linh,2070315,20703,,,xa-dia-linh,,huyen-ba-be
,,,,,,Xã Chu Hương,2070317,20703,,,xa-chu-huong,,huyen-ba-be
,,,,,,Xã Mỹ Phương,2070319,20703,,,xa-my-phuong,,huyen-ba-be
,,,,,,Xã Đồng Phúc,2070321,20703,,,xa-dong-phuc,,huyen-ba-be
,,,,,,Xã Quảng Khê,2070323,20703,,,xa-quang-khe,,huyen-ba-be
,,,,,,Xã Hà Hiệu,2070325,20703,,,xa-ha-hieu,,huyen-ba-be
,,,,,,Xã Khang Ninh,2070327,20703,,,xa-khang-ninh,,huyen-ba-be
,,,,,,Xã Yến Dương,2070329,20703,,,xa-yen-duong,,huyen-ba-be
,,,,,,Xã Hoàng Trĩ,2070331,20703,,,xa-hoang-tri,,huyen-ba-be
,,,,,,Xã Bằng Thành,2070401,20704,,,xa-bang-thanh,,huyen-pac-nam
,,,,,,Xã Bộc Bố,2070403,20704,,,xa-boc-bo,,huyen-pac-nam
,,,,,,Xã Công Bằng,2070405,20704,,,xa-cong-bang,,huyen-pac-nam
,,,,,,Xã Giáo Hiệu,2070407,20704,,,xa-giao-hieu,,huyen-pac-nam
,,,,,,Xã An Thắng ,2070409,20704,,,xa-an-thang,,huyen-pac-nam
,,,,,,Xã Cổ Linh,2070411,20704,,,xa-co-linh,,huyen-pac-nam
,,,,,,Xã Nghiên Loan,2070413,20704,,,xa-nghien-loan,,huyen-pac-nam
,,,,,,Xã Nhạn Môn,2070415,20704,,,xa-nhan-mon,,huyen-pac-nam
,,,,,,Xã Xuân La,2070417,20704,,,xa-xuan-la,,huyen-pac-nam
,,,,,,Xã Cao Tân,2070419,20704,,,xa-cao-tan,,huyen-pac-nam
,,,,,,Thị trấn Nà Phặc,2070501,20705,,,thi-tran-na-phac,,huyen-ngan-son
,,,,,,Xã Thượng ân,2070503,20705,,,xa-thuong-an,,huyen-ngan-son
,,,,,,Xã Cốc Đán,2070505,20705,,,xa-coc-dan,,huyen-ngan-son
,,,,,,Xã Trung Hoà,2070507,20705,,,xa-trung-hoa,,huyen-ngan-son
,,,,,,Xã Đức Vân,2070509,20705,,,xa-duc-van,,huyen-ngan-son
,,,,,,Xã Thượng Quan,2070511,20705,,,xa-thuong-quan,,huyen-ngan-son
,,,,,,Xã Thuần Mang,2070513,20705,,,xa-thuan-mang,,huyen-ngan-son
,,,,,,Xã Lãng Ngâm,2070515,20705,,,xa-lang-ngam,,huyen-ngan-son
,,,,,,Xã Bằng Vân,2070517,20705,,,xa-bang-van,,huyen-ngan-son
,,,,,,Xã Vân Tùng,2070519,20705,,,xa-van-tung,,huyen-ngan-son
,,,,,,Xã Hương Nê,2070521,20705,,,xa-huong-ne,,huyen-ngan-son
,,,,,,Xã Hiệp Lực ,2070523,20705,,,xa-hiep-luc,,huyen-ngan-son
,,,,,,Thị trấn Bằng Lũng,2070701,20707,,,thi-tran-bang-lung,,huyen-cho-don
,,,,,,Xã Nam Cường  ,2070703,20707,,,xa-nam-cuong,,huyen-cho-don
,,,,,,Xã Đồng Lạc   ,2070705,20707,,,xa-dong-lac,,huyen-cho-don
,,,,,,Xã Quảng Bạch,2070707,20707,,,xa-quang-bach,,huyen-cho-don
,,,,,,Xã Bằng Phúc,2070709,20707,,,xa-bang-phuc,,huyen-cho-don
,,,,,,Xã Yên Thịnh,2070711,20707,,,xa-yen-thinh,,huyen-cho-don
,,,,,,Xã Phương Viên,2070713,20707,,,xa-phuong-vien,,huyen-cho-don
,,,,,,Xã Ngọc Phái,2070715,20707,,,xa-ngoc-phai,,huyen-cho-don
,,,,,,Xã Rã Bản,2070717,20707,,,xa-ra-ban,,huyen-cho-don
,,,,,,Xã Lương Bằng,2070719,20707,,,xa-luong-bang,,huyen-cho-don
,,,,,,Xã Đại Sảo,2070721,20707,,,xa-dai-sao,,huyen-cho-don
,,,,,,Xã Phong Huân,2070723,20707,,,xa-phong-huan,,huyen-cho-don
,,,,,,Xã Yên Mỹ   ,2070725,20707,,,xa-yen-my,,huyen-cho-don
,,,,,,Xã Bình Trung,2070727,20707,,,xa-binh-trung,,huyen-cho-don
,,,,,,Xã Tân Lập    ,2070729,20707,,,xa-tan-lap,,huyen-cho-don
,,,,,,Xã Bằng Lãng,2070731,20707,,,xa-bang-lang,,huyen-cho-don
,,,,,,Xã Xuân Lạc,2070733,20707,,,xa-xuan-lac,,huyen-cho-don
,,,,,,Xã Bản Thi,2070735,20707,,,xa-ban-thi,,huyen-cho-don
,,,,,,Xã Yên Thượng,2070737,20707,,,xa-yen-thuong,,huyen-cho-don
,,,,,,Xã Đông Viên,2070739,20707,,,xa-dong-vien,,huyen-cho-don
,,,,,,Xã Nghĩa Tá,2070741,20707,,,xa-nghia-ta,,huyen-cho-don
,,,,,,Xã Yên Nhuận,2070743,20707,,,xa-yen-nhuan,,huyen-cho-don
,,,,,,Xã Đồng Thắng  ,2070745,20707,,,xa-dong-thang,,huyen-cho-don
,,,,,,Xã Yên Phong    ,2070747,20707,,,xa-yen-phong,,huyen-cho-don
,,,,,,Xã Lam Sơn,2070901,20709,,,xa-lam-son,,huyen-na-ri
,,,,,,Xã Văn Minh,2070903,20709,,,xa-van-minh,,huyen-na-ri
,,,,,,Xã Côn Minh,2070905,20709,,,xa-con-minh,,huyen-na-ri
,,,,,,Xã Cư Lễ,2070907,20709,,,xa-cu-le,,huyen-na-ri
,,,,,,Xã Hữu Thác,2070909,20709,,,xa-huu-thac,,huyen-na-ri
,,,,,,Xã Hảo Nghĩa,2070911,20709,,,xa-hao-nghia,,huyen-na-ri
,,,,,,Xã Quang Phong,2070913,20709,,,xa-quang-phong,,huyen-na-ri
,,,,,,Xã Dương Sơn,2070915,20709,,,xa-duong-son,,huyen-na-ri
,,,,,,Xã Đổng Xá,2070917,20709,,,xa-dong-xa,,huyen-na-ri
,,,,,,Xã Lương Thành,2070919,20709,,,xa-luong-thanh,,huyen-na-ri
,,,,,,Thị trấn Yến Lạc,2070921,20709,,,thi-tran-yen-lac,,huyen-na-ri
,,,,,,Xã Lương Thượng,2070923,20709,,,xa-luong-thuong,,huyen-na-ri
,,,,,,Xã Kim Hỷ,2070925,20709,,,xa-kim-hy,,huyen-na-ri
,,,,,,Xã Văn Học,2070927,20709,,,xa-van-hoc,,huyen-na-ri
,,,,,,Xã Lương Hạ,2070929,20709,,,xa-luong-ha,,huyen-na-ri
,,,,,,Xã Kim Lư,2070931,20709,,,xa-kim-lu,,huyen-na-ri
,,,,,,Xã Ân Tình,2070933,20709,,,xa-an-tinh,,huyen-na-ri
,,,,,,Xã Xuân Dương ,2070935,20709,,,xa-xuan-duong,,huyen-na-ri
,,,,,,Xã Vũ Loan,2070937,20709,,,xa-vu-loan,,huyen-na-ri
,,,,,,Xã Liêm Thuỷ,2070939,20709,,,xa-liem-thuy,,huyen-na-ri
,,,,,,Xã Lạng San,2070941,20709,,,xa-lang-san,,huyen-na-ri
,,,,,,Xã Cường Lợi,2070943,20709,,,xa-cuong-loi,,huyen-na-ri
,,,,,,Xã Văn Lang  ,2070945,20709,,,xa-van-lang,,huyen-na-ri
,,,,,,Xã Trần Phú ,2070947,20709,,,xa-tran-phu,,huyen-na-ri
,,,,,,Xã Sơn Thành        ,2070949,20709,,,xa-son-thanh,,huyen-na-ri
,,,,,,Xã Văn Vũ,2070951,20709,,,xa-van-vu,,huyen-na-ri
,,,,,,Thị trấn Phủ Thông,2071101,20711,,,thi-tran-phu-thong,,huyen-bach-thong
,,,,,,Xã Phương Linh,2071103,20711,,,xa-phuong-linh,,huyen-bach-thong
,,,,,,Xã Vi Hương,2071105,20711,,,xa-vi-huong,,huyen-bach-thong
,,,,,,Xã Vũ Muộn,2071107,20711,,,xa-vu-muon,,huyen-bach-thong
,,,,,,Xã Đôn Phong,2071109,20711,,,xa-don-phong,,huyen-bach-thong
,,,,,,Xã Tú Trĩ,2071111,20711,,,xa-tu-tri,,huyen-bach-thong
,,,,,,Xã Tân Tiến,2071113,20711,,,xa-tan-tien,,huyen-bach-thong
,,,,,,Xã Nguyên Phúc,2071115,20711,,,xa-nguyen-phuc,,huyen-bach-thong
,,,,,,Xã Hà Vị,2071117,20711,,,xa-ha-vi,,huyen-bach-thong
,,,,,,Xã Cẩm Giàng,2071119,20711,,,xa-cam-giang,,huyen-bach-thong
,,,,,,Xã Dương Phong,2071121,20711,,,xa-duong-phong,,huyen-bach-thong
,,,,,,Xã Quang Thuận,2071123,20711,,,xa-quang-thuan,,huyen-bach-thong
,,,,,,Xã Quân Bình,2071125,20711,,,xa-quan-binh,,huyen-bach-thong
,,,,,,Xã Sĩ Bình,2071127,20711,,,xa-si-binh,,huyen-bach-thong
,,,,,,Xã Lục Bình,2071129,20711,,,xa-luc-binh,,huyen-bach-thong
,,,,,,Xã Cao Sơn ,2071131,20711,,,xa-cao-son,,huyen-bach-thong
,,,,,,Xã Mỹ Thanh,2071133,20711,,,xa-my-thanh,,huyen-bach-thong
,,,,,,Xã Quân Hà,2071135,20711,,,xa-quan-ha,,huyen-bach-thong
,,,,,,Xã Tân Tú,2071137,20711,,,xa-tan-tu,,huyen-bach-thong
,,,,,,Thị trấn Chợ Mới,2071301,20713,,,thi-tran-cho-moi,,huyen-cho-moi
,,,,,,Xã Tân Sơn ,2071303,20713,,,xa-tan-son,,huyen-cho-moi
,,,,,,Xã Thanh Vận,2071305,20713,,,xa-thanh-van,,huyen-cho-moi
,,,,,,Xã Hoà Mục,2071307,20713,,,xa-hoa-muc,,huyen-cho-moi
,,,,,,Xã Cao Kỳ,2071309,20713,,,xa-cao-ky,,huyen-cho-moi
,,,,,,Xã Yên Cư,2071311,20713,,,xa-yen-cu,,huyen-cho-moi
,,,,,,Xã Nông Thịnh,2071313,20713,,,xa-nong-thinh,,huyen-cho-moi
,,,,,,Xã Thanh Bình,2071315,20713,,,xa-thanh-binh,,huyen-cho-moi
,,,,,,Xã Như Cố,2071317,20713,,,xa-nhu-co,,huyen-cho-moi
,,,,,,Xã Bình Văn,2071319,20713,,,xa-binh-van,,huyen-cho-moi
,,,,,,Xã Quảng Chu,2071321,20713,,,xa-quang-chu,,huyen-cho-moi
,,,,,,Xã Thanh Mai ,2071323,20713,,,xa-thanh-mai,,huyen-cho-moi
,,,,,,Xã Mai Lạp,2071325,20713,,,xa-mai-lap,,huyen-cho-moi
,,,,,,Xã Nông Hạ,2071327,20713,,,xa-nong-ha,,huyen-cho-moi
,,,,,,Xã Yên Hân,2071329,20713,,,xa-yen-han,,huyen-cho-moi
,,,,,,Xã Yên Đĩnh,2071331,20713,,,xa-yen-dinh,,huyen-cho-moi
,,,,,,Thị trấn Đồng Tâm,2071333,20713,,,thi-tran-dong-tam,,huyen-cho-moi
,,,,,,Xã Thanh Thịnh ,2071335,20713,,,xa-thanh-thinh,,huyen-cho-moi
,,,,,,Phường Hoàng Văn Thụ  ,2090101,20901,,,phuong-hoang-van-thu,,thanh-pho-lang-son
,,,,,,Phường Tam Thanh,2090103,20901,,,phuong-tam-thanh,,thanh-pho-lang-son
,,,,,,Phường Vĩnh Trại,2090105,20901,,,phuong-vinh-trai,,thanh-pho-lang-son
,,,,,,Phường Chi Lăng,2090107,20901,,,phuong-chi-lang,,thanh-pho-lang-son
,,,,,,Xã Quảng Lạc ,2090109,20901,,,xa-quang-lac,,thanh-pho-lang-son
,,,,,,Xã Mai Pha,2090111,20901,,,xa-mai-pha,,thanh-pho-lang-son
,,,,,,Phường Đông Kinh,2090113,20901,,,phuong-dong-kinh,,thanh-pho-lang-son
,,,,,,Xã Hoàng Đồng,2090115,20901,,,xa-hoang-dong,,thanh-pho-lang-son
,,,,,,Thị trấn Thất Khê,2090301,20903,,,thi-tran-that-khe,,huyen-trang-dinh
,,,,,,Xã Đoàn Kết ,2090303,20903,,,xa-doan-ket,,huyen-trang-dinh
,,,,,,Xã Quốc Khánh,2090305,20903,,,xa-quoc-khanh,,huyen-trang-dinh
,,,,,,Xã Vĩnh Tiến ,2090307,20903,,,xa-vinh-tien,,huyen-trang-dinh
,,,,,,Xã Chí Minh,2090309,20903,,,xa-chi-minh,,huyen-trang-dinh
,,,,,,Xã Tri Phương ,2090311,20903,,,xa-tri-phuong,,huyen-trang-dinh
,,,,,,Xã Đội Cấn,2090313,20903,,,xa-doi-can,,huyen-trang-dinh
,,,,,,Xã Tân Minh  ,2090315,20903,,,xa-tan-minh,,huyen-trang-dinh
,,,,,,Xã Kim Đồng ,2090317,20903,,,xa-kim-dong,,huyen-trang-dinh
,,,,,,Xã Trung Thành  ,2090319,20903,,,xa-trung-thanh,,huyen-trang-dinh
,,,,,,Xã Đại Đồng    ,2090321,20903,,,xa-dai-dong,,huyen-trang-dinh
,,,,,,Xã Đào Viên,2090323,20903,,,xa-dao-vien,,huyen-trang-dinh
,,,,,,Xã Kháng Chiến,2090325,20903,,,xa-khang-chien,,huyen-trang-dinh
,,,,,,Xã Bắc ái,2090327,20903,,,xa-bac-ai,,huyen-trang-dinh
,,,,,,Xã Hùng Việt,2090329,20903,,,xa-hung-viet,,huyen-trang-dinh
,,,,,,Xã Tân Tiến        ,2090331,20903,,,xa-tan-tien,,huyen-trang-dinh
,,,,,,Xã Quốc Việt,2090333,20903,,,xa-quoc-viet,,huyen-trang-dinh
,,,,,,Xã Khánh Long,2090335,20903,,,xa-khanh-long,,huyen-trang-dinh
,,,,,,Xã Cao Minh ,2090337,20903,,,xa-cao-minh,,huyen-trang-dinh
,,,,,,Xã Tân Yên,2090339,20903,,,xa-tan-yen,,huyen-trang-dinh
,,,,,,Xã Chi Lăng ,2090341,20903,,,xa-chi-lang,,huyen-trang-dinh
,,,,,,Xã Đề Thám,2090343,20903,,,xa-de-tham,,huyen-trang-dinh
,,,,,,Xã Hùng Sơn ,2090345,20903,,,xa-hung-son,,huyen-trang-dinh
,,,,,,Thị trấn Na Sầm,2090501,20905,,,thi-tran-na-sam,,huyen-van-lang
,,,,,,Xã Bắc La,2090503,20905,,,xa-bac-la,,huyen-van-lang
,,,,,,Xã Thụy Hùng,2090505,20905,,,xa-thuy-hung,,huyen-van-lang
,,,,,,Xã Trùng Quán,2090507,20905,,,xa-trung-quan,,huyen-van-lang
,,,,,,Xã An Hùng,2090509,20905,,,xa-an-hung,,huyen-van-lang
,,,,,,Xã Thanh Long  ,2090511,20905,,,xa-thanh-long,,huyen-van-lang
,,,,,,Xã Tân Lang,2090513,20905,,,xa-tan-lang,,huyen-van-lang
,,,,,,Xã Hoàng Việt,2090515,20905,,,xa-hoang-viet,,huyen-van-lang
,,,,,,Xã Gia Miễn,2090517,20905,,,xa-gia-mien,,huyen-van-lang
,,,,,,Xã Nam La,2090519,20905,,,xa-nam-la,,huyen-van-lang
,,,,,,Xã Tân Mỹ,2090521,20905,,,xa-tan-my,,huyen-van-lang
,,,,,,Xã Hoàng Văn Thụ ,2090523,20905,,,xa-hoang-van-thu,,huyen-van-lang
,,,,,,Xã Nhạc Kỳ,2090525,20905,,,xa-nhac-ky,,huyen-van-lang
,,,,,,Xã Tân Việt,2090527,20905,,,xa-tan-viet,,huyen-van-lang
,,,,,,Xã Tân Thanh,2090529,20905,,,xa-tan-thanh,,huyen-van-lang
,,,,,,Xã Trùng Khánh ,2090531,20905,,,xa-trung-khanh,,huyen-van-lang
,,,,,,Xã Tân Tác,2090533,20905,,,xa-tan-tac,,huyen-van-lang
,,,,,,Xã Hội Hoan,2090535,20905,,,xa-hoi-hoan,,huyen-van-lang
,,,,,,Xã Thành Hòa,2090537,20905,,,xa-thanh-hoa,,huyen-van-lang
,,,,,,Xã Hồng Thái    ,2090539,20905,,,xa-hong-thai,,huyen-van-lang
,,,,,,Xã Bắc Hùng (Xã mới),2090541,20905,,,xa-bac-hung-(xa-moi),,huyen-van-lang
,,,,,,Xã Bắc Việt (xã mới),2090543,20905,,,xa-bac-viet-(xa-moi),,huyen-van-lang
,,,,,,Thị trấn Bình Gia,2090701,20907,,,thi-tran-binh-gia,,huyen-binh-gia
,,,,,,Xã Vĩnh Yên ,2090703,20907,,,xa-vinh-yen,,huyen-binh-gia
,,,,,,Xã Hoa Thám ,2090705,20907,,,xa-hoa-tham,,huyen-binh-gia
,,,,,,Xã Quý Hòa,2090707,20907,,,xa-quy-hoa,,huyen-binh-gia
,,,,,,Xã Yên Lỗ,2090709,20907,,,xa-yen-lo,,huyen-binh-gia
,,,,,,Xã Thiện Hòa,2090711,20907,,,xa-thien-hoa,,huyen-binh-gia
,,,,,,Xã Quang Trung        ,2090713,20907,,,xa-quang-trung,,huyen-binh-gia
,,,,,,Xã Thiện Long,2090715,20907,,,xa-thien-long,,huyen-binh-gia
,,,,,,Xã Hoàng Văn Thụ  ,2090717,20907,,,xa-hoang-van-thu,,huyen-binh-gia
,,,,,,Xã Hòa Bình    ,2090719,20907,,,xa-hoa-binh,,huyen-binh-gia
,,,,,,Xã Tân Hòa   ,2090721,20907,,,xa-tan-hoa,,huyen-binh-gia
,,,,,,Xã Tô Hiệu,2090723,20907,,,xa-to-hieu,,huyen-binh-gia
,,,,,,Xã Bình La,2090725,20907,,,xa-binh-la,,huyen-binh-gia
,,,,,,Xã Tân Văn,2090727,20907,,,xa-tan-van,,huyen-binh-gia
,,,,,,Xã Minh Khai     ,2090729,20907,,,xa-minh-khai,,huyen-binh-gia
,,,,,,Xã Thiện Thuật,2090731,20907,,,xa-thien-thuat,,huyen-binh-gia
,,,,,,Xã Mông ân ,2090733,20907,,,xa-mong-an,,huyen-binh-gia
,,,,,,Xã Hồng Thái     ,2090735,20907,,,xa-hong-thai,,huyen-binh-gia
,,,,,,Xã Hồng Phong     ,2090737,20907,,,xa-hong-phong,,huyen-binh-gia
,,,,,,Xã Hưng Đạo      ,2090739,20907,,,xa-hung-dao,,huyen-binh-gia
,,,,,,Xã Long Đống,2090901,20909,,,xa-long-dong,,huyen-bac-son
,,,,,,Xã Vạn Thủy,2090903,20909,,,xa-van-thuy,,huyen-bac-son
,,,,,,Xã Quỳnh Sơn,2090905,20909,,,xa-quynh-son,,huyen-bac-son
,,,,,,Xã Đồng ý,2090907,20909,,,xa-dong-y,,huyen-bac-son
,,,,,,Xã Bắc Sơn,2090909,20909,,,xa-bac-son,,huyen-bac-son
,,,,,,Xã Hữu Vĩnh,2090911,20909,,,xa-huu-vinh,,huyen-bac-son
,,,,,,Xã Vũ Sơn ,2090913,20909,,,xa-vu-son,,huyen-bac-son
,,,,,,Xã Chiêu Vũ,2090915,20909,,,xa-chieu-vu,,huyen-bac-son
,,,,,,Xã Chiến Thắng ,2090917,20909,,,xa-chien-thang,,huyen-bac-son
,,,,,,Xã Vũ Lăng ,2090919,20909,,,xa-vu-lang,,huyen-bac-son
,,,,,,Xã Trấn Yên,2090921,20909,,,xa-tran-yen,,huyen-bac-son
,,,,,,Xã Nhất Hòa,2090923,20909,,,xa-nhat-hoa,,huyen-bac-son
,,,,,,Xã Tân Thành   ,2090925,20909,,,xa-tan-thanh,,huyen-bac-son
,,,,,,Xã Nhất Tiến,2090927,20909,,,xa-nhat-tien,,huyen-bac-son
,,,,,,Xã Tân Lập     ,2090929,20909,,,xa-tan-lap,,huyen-bac-son
,,,,,,Thị trấn Bắc Sơn,2090931,20909,,,thi-tran-bac-son,,huyen-bac-son
,,,,,,Xã Tân Tri,2090933,20909,,,xa-tan-tri,,huyen-bac-son
,,,,,,Xã Hưng Vũ,2090935,20909,,,xa-hung-vu,,huyen-bac-son
,,,,,,Xã Tân Hương ,2090937,20909,,,xa-tan-huong,,huyen-bac-son
,,,,,,Xã Vũ Lễ ,2090939,20909,,,xa-vu-le,,huyen-bac-son
,,,,,,Xã Bắc Quỳnh,2090941,20909,,,xa-bac-quynh,,huyen-bac-son
,,,,,,Xã Xuân Mai,2091101,20911,,,xa-xuan-mai,,huyen-van-quan
,,,,,,Xã Tràng Các,2091103,20911,,,xa-trang-cac,,huyen-van-quan
,,,,,,Xã Tràng Sơn,2091105,20911,,,xa-trang-son,,huyen-van-quan
,,,,,,Xã Tân Đoàn,2091107,20911,,,xa-tan-doan,,huyen-van-quan
,,,,,,Xã Bình Phúc,2091109,20911,,,xa-binh-phuc,,huyen-van-quan
,,,,,,Xã Tri Lễ,2091111,20911,,,xa-tri-le,,huyen-van-quan
,,,,,,Xã Tràng Phái,2091113,20911,,,xa-trang-phai,,huyen-van-quan
,,,,,,Xã Hữu Lễ,2091115,20911,,,xa-huu-le,,huyen-van-quan
,,,,,,Xã Đồng Giáp,2091117,20911,,,xa-dong-giap,,huyen-van-quan
,,,,,,Thị trấn Văn Quan,2091119,20911,,,thi-tran-van-quan,,huyen-van-quan
,,,,,,Xã Trấn Ninh,2091121,20911,,,xa-tran-ninh,,huyen-van-quan
,,,,,,Xã Việt Yên,2091123,20911,,,xa-viet-yen,,huyen-van-quan
,,,,,,Xã Song Giang,2091125,20911,,,xa-song-giang,,huyen-van-quan
,,,,,,Xã Vĩnh Lại,2091127,20911,,,xa-vinh-lai,,huyen-van-quan
,,,,,,Xã Tú Xuyên,2091129,20911,,,xa-tu-xuyen,,huyen-van-quan
,,,,,,Xã Đại An,2091131,20911,,,xa-dai-an,,huyen-van-quan
,,,,,,Xã Khánh Khê,2091133,20911,,,xa-khanh-khe,,huyen-van-quan
,,,,,,Xã Lương Năng,2091135,20911,,,xa-luong-nang,,huyen-van-quan
,,,,,,Xã Yên Phúc ,2091137,20911,,,xa-yen-phuc,,huyen-van-quan
,,,,,,Xã Hòa Bình     ,2091139,20911,,,xa-hoa-binh,,huyen-van-quan
,,,,,,Xã Phú Mỹ,2091141,20911,,,xa-phu-my,,huyen-van-quan
,,,,,,Xã Vân Mộng,2091143,20911,,,xa-van-mong,,huyen-van-quan
,,,,,,Xã Văn An,2091145,20911,,,xa-van-an,,huyen-van-quan
,,,,,,Xã Chu Túc,2091147,20911,,,xa-chu-tuc,,huyen-van-quan
,,,,,,Xã Liên Hội,2091149,20911,,,xa-lien-hoi,,huyen-van-quan
,,,,,,Xã An Sơn    ,2091151,20911,,,xa-an-son,,huyen-van-quan
,,,,,,Xã Điềm He,2091153,20911,,,xa-diem-he,,huyen-van-quan
